YGR070W,1
YOL116W,1
YIL117C,1
YLR248W,1
YOL105C,1
YHR030C,1
YKR102W,1
YLR113W,1
YAR050W,1
YNL283C,1
YNL167C,1
YGR023W,1
YDR043C,1
YJR086W,1
YDR071C,1
YAL063C,1
YER089C,1
YCR073C,1
YPL140C,1
YHR206W,1
YPL089C,1
YDL159W,1
YMR016C,1
YLL043W,1
YKL161C,1
YBR066C,1
YOR344C,1
YDL073W,1
YOR212W,1
YHR047C,1
YDR006C,1
YBR125C,1
YHL007C,1
YER118C,1
YLR332W,1
YJL128C,1
YOL113W,1
YLR362W,1
YOR231W,1
YIL113W,1
YJL095W,1
YBR182C,1
YER075C,1
YGR271C-A,1
YKL043W,1
YLR433C,5
YLR444C,5
YDL188C,5
YDL247W-A,5
YJL098W,5
YNL201C,5
YBL046W,5
YDL134C,5
YDL248W,5
YHR149C,5
YDL128W,5
YDR435C,5
YMR320W,5
YFR014C,5
YNL127W,5
YMR273C,5
YPL152W,5
YLR238W,5
YKL159C,5
YLR443W,5
YFR040W,5
YMR052W,5
YOR087W,5
YNL291C,5
YOR381W-A,5
YGL229C,5
YGL006W,5
YHR102W,5
YOR220W,5
YOL016C,5
YGR161C,5
YBR187W,5
YAL059C-A,5
YML057W,5
YNL027W,5
YKL190W,5
YBR225W,5
YGR217W,5
YNL157W,5
YMR316W,5
YDR523C,5
YAL056C-A,5
YIL153W,5
YNR032W,5
YAL016W,5
YML109W,5
YDR200C,5
YDL047W,5
YFR008W,5
YKR028W,5
YOR385W,5
YOR014W,5
YEL031W,5
YHR132W-A,5
YOR324C,5
YDR075W,5
YMR029C,5
YGL197W,5
YOR073W,5
YGL167C,5
YGL190C,5
YDL245C,3
YJL089W,3
YDR277C,3
YNL154C,3
YDR343C,3
YGL237C,3
YPL150W,3
YGR069W,3
YEL033W,3
YDR216W,3
YKL038W,3
YJR090C,3
YNL173C,3
YHR096C,3
YLR407W,3
YHR092C,3
YLR149C-A,3
YOR047C,3
YGL115W,3
YDR477W,3
YER129W,3
YGL208W,3
YBR214W,3
YBR239C,3
YDR345C,3
YKL109W,3
YHR135C,3
YFL011W,3
YGL056C,3
YNL234W,3
YJR158W,3
YDL194W,3
YOR062C,3
YER027C,3
YBL021C,3
YKL048C,3
YDR122W,3
YPL133C,3
YDR422C,3
YGL179C,3
YHR094C,3
YLR096W,3
YDL138W,3
YMR280C,3
YJL214W,3
YGL035C,3
YOR380W,3
YDR342C,3
YOR358W,3
YMR011W,3
YGL209W,3
YHR146W,3
YOR292C,7
YKR044W,7
YJR004C,7
YLR040C,7
YCR097W,7
YKL209C,7
YGL032C,7
YCR041W,7
YFL052W,7
YKL077W,7
YPL179W,7
YFL026W,7
YDR195W,7
YGL089C,7
YNL115C,7
YNL279W,7
YCL027W,7
YMR232W,7
YNR044W,7
YNL145W,7
YOR179C,7
YCR089W,7
YCL066W,7
YPL187W,7
YKL177W,7
YCL055W,7
YER032W,7
YDR461W,7
YKL178C,7
YLR452C,7
YIL037C,7
YBR040W,7
YJL170C,7
YIL067C,7
YNL108C,7
YCR040W,7
YIL015W,7
YJL187C,6
YNR009W,6
YMR199W,6
YPL014W,6
YER059W,6
YHR115C,6
YPL219W,6
YGR044C,6
YNL307C,6
YLR131C,6
YGL240W,6
YCR065W,6
YDR451C,6
YHR184W,6
YLR210W,6
YPL006W,6
YAL040C,6
YMR119W,6
YGR108W,6
YGL215W,6
YDR260C,6
YIL131C,6
YKR091W,6
YGR109C,6
YMR036C,6
YGL134W,6
YBR133C,6
YPL031C,6
YNL156C,6
YLR079W,6
YDL056W,6
YOR066W,6
YDR463W,6
YOR339C,6
YHR071W,6
YOR032C,6
YOR083W,6
YNL289W,6
YMR030W,6
YIL050W,6
YHR006W,6
YNL008C,6
YNL159C,6
YLR102C,6
YML027W,6
YGR225W,6
YPL256C,6
YKR077W,6
YNL068C,6
YDL233W,6
YFR036W,6
YDR146C,6
YHR209W,6
YPR119W,6
YHR133C,6
YDL127W,6
YMR311C,6
YER167W,6
YIR025W,6
YDL179W,6
YFL047W,2
YGR152C,2
YDR379W,2
YDL240W,2
YCL014W,2
YIL029C,2
YDR507C,2
YER114C,2
YLR084C,2
YLR422W,2
YFR016C,2
YER014C-A,2
YCR038C,2
YDL090C,2
YPL158C,2
YDL135C,2
YBR148W,2
YPL161C,2
YMR124W,2
YLR319C,2
YNL293W,2
YOR134W,2
YDR410C,2
YPR122W,2
YOR301W,2
YCR002C,2
YKL092C,2
YJR117W,2
YJL201W,2
YGR059W,2
YOL112W,2
YJR092W,2
YKR055W,2
YDR360W,2
YLR425W,2
YMR274C,2
YDL225W,2
YNL233W,2
YIL140W,2
YNL298W,2
YDR218C,2
YMR181C,2
YER155C,2
YHR061C,2
YLR353W,2
YNL180C,2
YER149C,2
YLR389C,2
YER101C,2
YDR309C,2
YGR041W,2
YLR313C,2
YOR127W,2
YOL070C,2
YNL116W,2
YNL090W,2
YBR238C,2
YBR260C,2
YLL021W,2
YNL078W,2
YLL007C,2
YHL018W,2
YBL085W,2
YGR196C,2
YGL214W,2
YOR188W,2
YCL024W,2
YNL166C,2
YGL015C,2
